"사고다발지FID","사고다발지ID","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6394249,"2018027","1174010700","11740001  ",서울특별시 강동구1,서울특별시 강동구 암사동(보람나무어린이집 부근),1,1,1,0,0,0,127.135050591713,37.551808377156,"{""type"":""Polygon"",""coordinates"":[[[127.13774554,37.55180838],[127.13769375,37.55139155],[127.1375404,37.55099075],[127.13729136,37.55062136],[127.13695621,37.55029759],[127.13654782,37.55003187],[127.1360819,37.54983443],[127.13557635,37.54971284],[127.13505059,37.54967179],[127.13452483,37.54971284],[127.13401928,37.54983443],[127.13355336,37.55003187],[127.13314498,37.55029759],[127.13280983,37.55062136],[127.13256079,37.55099075],[127.13240743,37.55139155],[127.13235565,37.55180838],[127.13240743,37.5522252],[127.13256079,37.552626],[127.13280983,37.55299538],[127.13314498,37.55331914],[127.13355336,37.55358484],[127.13401928,37.55378228],[127.13452483,37.55390385],[127.13505059,37.55394491],[127.13557635,37.55390385],[127.1360819,37.55378228],[127.13654782,37.55358484],[127.13695621,37.55331914],[127.13729136,37.55299538],[127.1375404,37.552626],[127.13769375,37.5522252],[127.13774554,37.55180838]]]}"
6393993,"2018027","2623010100","26230001  ",부산광역시 부산진구1,부산광역시 부산진구 양정동(양정초교 부근),2,2,0,0,2,0,129.070937889373,35.174368322441,"{""type"":""Polygon"",""coordinates"":[[[129.07363284,35.17436832],[129.07358105,35.17393857],[129.07342769,35.17352532],[129.07317865,35.17314447],[129.0728435,35.17281065],[129.07243512,35.17253669],[129.0719692,35.17233312],[129.07146365,35.17220777],[129.07093789,35.17216544],[129.07041213,35.17220777],[129.06990658,35.17233312],[129.06944066,35.17253669],[129.06903227,35.17281065],[129.06869712,35.17314447],[129.06844808,35.17352532],[129.06829473,35.17393857],[129.06824294,35.17436832],[129.06829473,35.17479808],[129.06844808,35.17521131],[129.06869712,35.17559215],[129.06903227,35.17592596],[129.06944066,35.17619991],[129.06990658,35.17640347],[129.07041213,35.17652882],[129.07093789,35.17657115],[129.07146365,35.17652882],[129.0719692,35.17640347],[129.07243512,35.17619991],[129.0728435,35.17592596],[129.07317865,35.17559215],[129.07342769,35.17521131],[129.07358105,35.17479808],[129.07363284,35.17436832]]]}"
6394549,"2018027","2626010800","26260001  ",부산광역시 동래구1,부산광역시 동래구 온천동(온천초교 부근),2,2,0,0,2,0,129.073597093832,35.213028411833,"{""type"":""Polygon"",""coordinates"":[[[129.07629204,35.21302841],[129.07624026,35.21259886],[129.0760869,35.21218581],[129.07583786,35.21180514],[129.07550271,35.21147148],[129.07509433,35.21119765],[129.0746284,35.21099418],[129.07412285,35.21086888],[129.07359709,35.21082657],[129.07307134,35.21086888],[129.07256578,35.21099418],[129.07209986,35.21119765],[129.07169148,35.21147148],[129.07135633,35.21180514],[129.07110729,35.21218581],[129.07095393,35.21259886],[129.07090215,35.21302841],[129.07095393,35.21345796],[129.07110729,35.213871],[129.07135633,35.21425166],[129.07169148,35.21458531],[129.07209986,35.21485913],[129.07256578,35.21506259],[129.07307134,35.21518788],[129.07359709,35.21523019],[129.07412285,35.21518788],[129.0746284,35.21506259],[129.07509433,35.21485913],[129.07550271,35.21458531],[129.07583786,35.21425166],[129.0760869,35.213871],[129.07624026,35.21345796],[129.07629204,35.21302841]]]}"
6394233,"2018027","2720010200","27200001  ",대구광역시 남구1,대구광역시 남구 봉덕동(봉덕초교 부근),2,2,0,1,1,0,128.598393330889,35.840071162155,"{""type"":""Polygon"",""coordinates"":[[[128.60108828,35.84007116],[128.60103649,35.83964495],[128.60088314,35.83923512],[128.6006341,35.83885742],[128.60029895,35.83852635],[128.59989056,35.83825465],[128.59942464,35.83805276],[128.59891909,35.83792844],[128.59839333,35.83788646],[128.59786757,35.83792844],[128.59736202,35.83805276],[128.5968961,35.83825465],[128.59648772,35.83852635],[128.59615257,35.83885742],[128.59590353,35.83923512],[128.59575017,35.83964495],[128.59569839,35.84007116],[128.59575017,35.84049737],[128.59590353,35.84090719],[128.59615257,35.84128489],[128.59648772,35.84161594],[128.5968961,35.84188763],[128.59736202,35.84208951],[128.59786757,35.84221383],[128.59839333,35.8422558],[128.59891909,35.84221383],[128.59942464,35.84208951],[128.59989056,35.84188763],[128.60029895,35.84161594],[128.6006341,35.84128489],[128.60088314,35.84090719],[128.60103649,35.84049737],[128.60108828,35.84007116]]]}"
6393999,"2018027","2723012400","27230001  ",대구광역시 북구1,대구광역시 북구 동천동(함지초교 부근),3,3,0,1,2,0,128.55869730254,35.934848130638,"{""type"":""Polygon"",""coordinates"":[[[128.56139225,35.93484813],[128.56134047,35.93442243],[128.56118711,35.93401309],[128.56093807,35.93363584],[128.56060292,35.93330517],[128.56019453,35.9330338],[128.55972861,35.93283215],[128.55922306,35.93270797],[128.5586973,35.93266604],[128.55817154,35.93270797],[128.55766599,35.93283215],[128.55720007,35.9330338],[128.55679169,35.93330517],[128.55645654,35.93363584],[128.5562075,35.93401309],[128.55605414,35.93442243],[128.55600236,35.93484813],[128.55605414,35.93527383],[128.5562075,35.93568316],[128.55645654,35.93606041],[128.55679169,35.93639106],[128.55720007,35.93666242],[128.55766599,35.93686406],[128.55817154,35.93698823],[128.5586973,35.93703016],[128.55922306,35.93698823],[128.55972861,35.93686406],[128.56019453,35.93666242],[128.56060292,35.93639106],[128.56093807,35.93606041],[128.56118711,35.93568316],[128.56134047,35.93527383],[128.56139225,35.93484813]]]}"
6394244,"2018027","2823710300","28237001  ",인천광역시 부평구1,인천광역시 부평구 산곡동(부곡초교 부근),2,2,0,2,0,0,126.708614547924,37.503430327049,"{""type"":""Polygon"",""coordinates"":[[[126.71130949,37.50343033],[126.71125771,37.50301323],[126.71110435,37.50261217],[126.71085531,37.50224254],[126.71052016,37.50191856],[126.71011178,37.50165267],[126.70964586,37.5014551],[126.70914031,37.50133343],[126.70861455,37.50129235],[126.70808879,37.50133343],[126.70758324,37.5014551],[126.70711732,37.50165267],[126.70670893,37.50191856],[126.70637378,37.50224254],[126.70612474,37.50261217],[126.70597138,37.50301323],[126.7059196,37.50343033],[126.70597138,37.50384742],[126.70612474,37.50424848],[126.70637378,37.5046181],[126.70670893,37.50494207],[126.70711732,37.50520794],[126.70758324,37.50540551],[126.70808879,37.50552716],[126.70861455,37.50556824],[126.70914031,37.50552716],[126.70964586,37.50540551],[126.71011178,37.50520794],[126.71052016,37.50494207],[126.71085531,37.5046181],[126.71110435,37.50424848],[126.71125771,37.50384742],[126.71130949,37.50343033]]]}"
6393992,"2018027","2823710100","28237002  ",인천광역시 부평구2,인천광역시 부평구 부평동(부원초교 부근),2,2,0,1,1,0,126.718762914278,37.503434789485,"{""type"":""Polygon"",""coordinates"":[[[126.72145786,37.50343479],[126.72140608,37.5030177],[126.72125272,37.50261663],[126.72100368,37.502247],[126.72066853,37.50192302],[126.72026015,37.50165713],[126.71979423,37.50145956],[126.71928867,37.50133789],[126.71876291,37.50129681],[126.71823716,37.50133789],[126.7177316,37.50145956],[126.71726568,37.50165713],[126.7168573,37.50192302],[126.71652215,37.502247],[126.71627311,37.50261663],[126.71611975,37.5030177],[126.71606797,37.50343479],[126.71611975,37.50385188],[126.71627311,37.50425294],[126.71652215,37.50462256],[126.7168573,37.50494653],[126.71726568,37.50521241],[126.7177316,37.50540997],[126.71823716,37.50553163],[126.71876291,37.5055727],[126.71928867,37.50553163],[126.71979423,37.50540997],[126.72026015,37.50521241],[126.72066853,37.50494653],[126.72100368,37.50462256],[126.72125272,37.50425294],[126.72140608,37.50385188],[126.72145786,37.50343479]]]}"
6394552,"2018027","2826010600","28260001  ",인천광역시 서구1,인천광역시 서구 연희동(청라초교 부근),2,2,0,1,1,0,126.655016412678,37.538000190058,"{""type"":""Polygon"",""coordinates"":[[[126.65771136,37.53800019],[126.65765958,37.53758329],[126.65750622,37.53718241],[126.65725718,37.53681295],[126.65692203,37.53648912],[126.65651364,37.53622336],[126.65604772,37.53602587],[126.65554217,37.53590427],[126.65501641,37.5358632],[126.65449065,37.53590427],[126.6539851,37.53602587],[126.65351918,37.53622336],[126.6531108,37.53648912],[126.65277565,37.53681295],[126.65252661,37.53718241],[126.65237325,37.53758329],[126.65232147,37.53800019],[126.65237325,37.53841709],[126.65252661,37.53881796],[126.65277565,37.53918741],[126.6531108,37.53951123],[126.65351918,37.53977698],[126.6539851,37.53997445],[126.65449065,37.54009606],[126.65501641,37.54013712],[126.65554217,37.54009606],[126.65604772,37.53997445],[126.65651364,37.53977698],[126.65692203,37.53951123],[126.65725718,37.53918741],[126.65750622,37.53881796],[126.65765958,37.53841709],[126.65771136,37.53800019]]]}"
6394553,"2018027","2915510600","29155001  ",광주광역시 남구1,광주광역시 남구 주월동(장산초교 부근),2,2,0,1,1,0,126.895015277434,35.130163706691,"{""type"":""Polygon"",""coordinates"":[[[126.89771022,35.13016371],[126.89765844,35.12973372],[126.89750508,35.12932025],[126.89725604,35.12893919],[126.89692089,35.12860519],[126.89651251,35.12833108],[126.89604659,35.1281274],[126.89554104,35.12800198],[126.89501528,35.12795962],[126.89448952,35.12800198],[126.89398397,35.1281274],[126.89351805,35.12833108],[126.89310966,35.12860519],[126.89277451,35.12893919],[126.89252547,35.12932025],[126.89237211,35.12973372],[126.89232033,35.13016371],[126.89237211,35.13059369],[126.89252547,35.13100716],[126.89277451,35.1313882],[126.89310966,35.13172219],[126.89351805,35.13199629],[126.89398397,35.13219996],[126.89448952,35.13232538],[126.89501528,35.13236773],[126.89554104,35.13232538],[126.89604659,35.13219996],[126.89651251,35.13199629],[126.89692089,35.13172219],[126.89725604,35.1313882],[126.89750508,35.13100716],[126.89765844,35.13059369],[126.89771022,35.13016371]]]}"
6394247,"2018027","2917011500","29170001  ",광주광역시 북구1,광주광역시 북구 오치동(오정초교 부근),1,1,1,0,0,0,126.911560132095,35.184936815183,"{""type"":""Polygon"",""coordinates"":[[[126.91425508,35.18493682],[126.9142033,35.18450711],[126.91404994,35.18409392],[126.9138009,35.18371312],[126.91346575,35.18337935],[126.91305736,35.18310542],[126.91259144,35.18290188],[126.91208589,35.18277654],[126.91156013,35.18273422],[126.91103437,35.18277654],[126.91052882,35.18290188],[126.9100629,35.18310542],[126.90965452,35.18337935],[126.90931937,35.18371312],[126.90907033,35.18409392],[126.90891697,35.18450711],[126.90886519,35.18493682],[126.90891697,35.18536651],[126.90907033,35.1857797],[126.90931937,35.18616049],[126.90965452,35.18649425],[126.9100629,35.18676816],[126.91052882,35.1869717],[126.91103437,35.18709703],[126.91156013,35.18713935],[126.91208589,35.18709703],[126.91259144,35.1869717],[126.91305736,35.18676816],[126.91346575,35.18649425],[126.9138009,35.18616049],[126.91404994,35.1857797],[126.9142033,35.18536651],[126.91425508,35.18493682]]]}"
6394554,"2018027","2920011800","29200001  ",광주광역시 광산구1,광주광역시 광산구 신창동(신창초교 부근),2,2,0,1,1,0,126.840330874471,35.19874472529,"{""type"":""Polygon"",""coordinates"":[[[126.84302582,35.19874473],[126.84297404,35.1983151],[126.84282068,35.19790198],[126.84257164,35.19752124],[126.84223649,35.19718752],[126.84182811,35.19691365],[126.84136219,35.19671014],[126.84085663,35.19658482],[126.84033087,35.1965425],[126.83980512,35.19658482],[126.83929956,35.19671014],[126.83883364,35.19691365],[126.83842526,35.19718752],[126.83809011,35.19752124],[126.83784107,35.19790198],[126.83768771,35.1983151],[126.83763593,35.19874473],[126.83768771,35.19917435],[126.83784107,35.19958746],[126.83809011,35.19996819],[126.83842526,35.2003019],[126.83883364,35.20057576],[126.83929956,35.20077926],[126.83980512,35.20090458],[126.84033087,35.20094689],[126.84085663,35.20090458],[126.84136219,35.20077926],[126.84182811,35.20057576],[126.84223649,35.2003019],[126.84257164,35.19996819],[126.84282068,35.19958746],[126.84297404,35.19917435],[126.84302582,35.19874473]]]}"
6394252,"2018027","3011010900","30110001  ",대전광역시 동구1,대전광역시 동구 용운동(푸른숲어린이집 부근),1,1,1,0,0,0,127.452365766368,36.327517865558,"{""type"":""Polygon"",""coordinates"":[[[127.45506071,36.32751787],[127.45500893,36.32709429],[127.45485557,36.32668699],[127.45460653,36.32631162],[127.45427138,36.3259826],[127.453863,36.32571259],[127.45339708,36.32551194],[127.45289152,36.32538839],[127.45236577,36.32534667],[127.45184001,36.32538839],[127.45133446,36.32551194],[127.45086853,36.32571259],[127.45046015,36.3259826],[127.450125,36.32631162],[127.44987596,36.32668699],[127.4497226,36.32709429],[127.44967082,36.32751787],[127.4497226,36.32794144],[127.44987596,36.32834873],[127.450125,36.32872409],[127.45046015,36.3290531],[127.45086853,36.3293231],[127.45133446,36.32952374],[127.45184001,36.32964728],[127.45236577,36.329689],[127.45289152,36.32964728],[127.45339708,36.32952374],[127.453863,36.3293231],[127.45427138,36.3290531],[127.45460653,36.32872409],[127.45485557,36.32834873],[127.45500893,36.32794144],[127.45506071,36.32751787]]]}"
6394250,"2018027","3011011400","30110002  ",대전광역시 동구2,대전광역시 동구 가양동(동대전초교 부근),1,1,1,0,0,0,127.448041228821,36.35209823015,"{""type"":""Polygon"",""coordinates"":[[[127.45073617,36.35209823],[127.45068439,36.35167479],[127.45053103,36.35126762],[127.45028199,36.35089237],[127.44994684,36.35056345],[127.44953846,36.35029352],[127.44907254,36.35009294],[127.44856699,36.34996942],[127.44804123,36.34992772],[127.44751547,36.34996942],[127.44700992,36.35009294],[127.446544,36.35029352],[127.44613561,36.35056345],[127.44580046,36.35089237],[127.44555142,36.35126762],[127.44539807,36.35167479],[127.44534628,36.35209823],[127.44539807,36.35252167],[127.44555142,36.35292883],[127.44580046,36.35330408],[127.44613561,36.35363298],[127.446544,36.3539029],[127.44700992,36.35410347],[127.44751547,36.35422698],[127.44804123,36.35426868],[127.44856699,36.35422698],[127.44907254,36.35410347],[127.44953846,36.3539029],[127.44994684,36.35363298],[127.45028199,36.35330408],[127.45053103,36.35292883],[127.45068439,36.35252167],[127.45073617,36.35209823]]]}"
6394555,"2018027","3017011100","30170001  ",대전광역시 서구1,대전광역시 서구 갈마동(깨비나라어린이집 부근),2,2,0,0,2,0,127.36626781321,36.35206624846,"{""type"":""Polygon"",""coordinates"":[[[127.36896276,36.35206625],[127.36891098,36.35164281],[127.36875762,36.35123564],[127.36850858,36.35086038],[127.36817343,36.35053147],[127.36776504,36.35026154],[127.36729912,36.35006096],[127.36679357,36.34993744],[127.36626781,36.34989574],[127.36574206,36.34993744],[127.3652365,36.35006096],[127.36477058,36.35026154],[127.3643622,36.35053147],[127.36402705,36.35086038],[127.36377801,36.35123564],[127.36362465,36.35164281],[127.36357287,36.35206625],[127.36362465,36.35248969],[127.36377801,36.35289685],[127.36402705,36.35327209],[127.3643622,36.353601],[127.36477058,36.35387092],[127.3652365,36.35407149],[127.36574206,36.354195],[127.36626781,36.3542367],[127.36679357,36.354195],[127.36729912,36.35407149],[127.36776504,36.35387092],[127.36817343,36.353601],[127.36850858,36.35327209],[127.36875762,36.35289685],[127.36891098,36.35248969],[127.36896276,36.35206625]]]}"
6394251,"2018027","4113310400","41133001  ",경기도 성남시 중원구1,경기도 성남시 중원구 은행동(중부초교 부근),1,1,1,0,0,0,127.165031940972,37.450731226965,"{""type"":""Polygon"",""coordinates"":[[[127.16772689,37.45073123],[127.1676751,37.45031384],[127.16752175,37.44991249],[127.16727271,37.4495426],[127.16693756,37.44921839],[127.16652917,37.44895231],[127.16606325,37.4487546],[127.1655577,37.44863285],[127.16503194,37.44859174],[127.16450618,37.44863285],[127.16400063,37.4487546],[127.16353471,37.44895231],[127.16312633,37.44921839],[127.16279118,37.4495426],[127.16254214,37.44991249],[127.16238878,37.45031384],[127.162337,37.45073123],[127.16238878,37.45114861],[127.16254214,37.45154996],[127.16279118,37.45191983],[127.16312633,37.45224403],[127.16353471,37.4525101],[127.16400063,37.4527078],[127.16450618,37.45282954],[127.16503194,37.45287065],[127.1655577,37.45282954],[127.16606325,37.4527078],[127.16652917,37.4525101],[127.16693756,37.45224403],[127.16727271,37.45191983],[127.16752175,37.45154996],[127.1676751,37.45114861],[127.16772689,37.45073123]]]}"
6394229,"2018027","4119011200","41190001  ",경기도 부천시1,경기도 부천시 범박동(범박초교 부근),2,2,0,1,1,0,126.809341061442,37.470243513428,"{""type"":""Polygon"",""coordinates"":[[[126.81203601,37.47024351],[126.81198422,37.46982623],[126.81183087,37.46942499],[126.81158183,37.4690552],[126.81124668,37.46873107],[126.81083829,37.46846507],[126.81037237,37.46826741],[126.80986682,37.46814569],[126.80934106,37.46810459],[126.8088153,37.46814569],[126.80830975,37.46826741],[126.80784383,37.46846507],[126.80743545,37.46873107],[126.8071003,37.4690552],[126.80685126,37.46942499],[126.8066979,37.46982623],[126.80664612,37.47024351],[126.8066979,37.47066079],[126.80685126,37.47106203],[126.8071003,37.47143181],[126.80743545,37.47175593],[126.80784383,37.47202192],[126.80830975,37.47221957],[126.8088153,37.47234128],[126.80934106,37.47238238],[126.80986682,37.47234128],[126.81037237,37.47221957],[126.81083829,37.47202192],[126.81124668,37.47175593],[126.81158183,37.47143181],[126.81183087,37.47106203],[126.81198422,37.47066079],[126.81203601,37.47024351]]]}"
